generation,fish,shark
8041,8967,3118
8042,8991,3115
8043,8997,3112
8044,9015,3108
8045,9035,3102
8046,9045,3097
8047,9046,3089
8048,9051,3081
8049,9058,3071
8050,9068,2956
8051,9099,2908
8052,9123,2844
8053,9147,2768
8054,9188,2680
8055,9231,2583
8056,9286,2484
8057,9337,2384
8058,9393,2280
8059,9455,2184
8060,9540,2093
8061,9608,2012
8062,9676,1933
8063,9774,1867
8064,9861,1807
8065,9928,1756
8066,10027,1712
8067,10131,1670
8068,10215,1635
8069,10324,1601
8070,10449,1567
8071,10560,1539
8072,10688,1514
8073,10826,1493
8074,10960,1472
8075,11094,1453
8076,11241,1435
8077,11379,1421
8078,11525,1407
8079,11682,1392
8080,11816,1380
8081,11976,1369
8082,12146,1358
8083,12310,1348
8084,12480,1336
8085,12656,1326
8086,12833,1316
8087,13008,1307
8088,13189,1300
8089,13361,1290
8090,13554,1282
8091,13727,1275
8092,13915,1266
8093,14108,1259
8094,14298,1252
8095,14490,1246
8096,14676,1239
8097,14886,1232
8098,15078,1226
8099,15271,1220
8100,15020,2429
8101,14312,2424
8102,13789,2419
8103,13397,2413
8104,13031,2408
8105,12718,2403
8106,12495,2398
8107,12299,2393
8108,12120,2389
8109,12011,2384
8110,11916,2381
8111,11812,2377
8112,11781,2373
8113,11728,2370
8114,11691,2368
8115,11688,2364
8116,11691,2361
8117,11690,2358
8118,11709,2354
8119,11740,2351
8120,11759,2348
8121,11802,2346
8122,11829,2344
8123,11863,2342
8124,11921,2340
8125,11958,2337
8126,11990,2335
8127,12055,2333
8128,12104,2331
8129,12134,2329
8130,12207,2326
8131,12259,2325
8132,12285,2323
8133,12354,2320
8134,12415,2318
8135,12440,2317
8136,12506,2315
8137,12571,2313
8138,12606,2309
8139,12670,2308
8140,12739,2305
8141,12779,2302
8142,12821,2301
8143,12883,2298
8144,12941,2296
8145,12995,2293
8146,13060,2289
8147,13101,2285
8148,13143,2281
8149,13201,2276
8150,13243,2174
8151,13304,2151
8152,13370,2125
8153,13420,2090
8154,13477,2047
8155,13565,2004
8156,13618,1963
8157,13688,1918
8158,13784,1878
8159,13848,1841
8160,13925,1806
8161,14041,1773
8162,14113,1742
8163,14200,1715
8164,14314,1690
8165,14410,1666
8166,14516,1648
8167,14635,1630
8168,14747,1614
8169,14852,1600
8170,14973,1588
8171,15099,1574
8172,15238,1562
8173,15362,1554
8174,15499,1545
8175,15645,1536
8176,15778,1527
8177,15916,1518
8178,16057,1512
8179,16195,1505
8180,16326,1498
8181,16477,1494
8182,16618,1490
8183,16755,1485
8184,16895,1482
8185,17055,1477
8186,17206,1472
8187,17356,1469
8188,17513,1465
8189,17652,1463
8190,17780,1460
8191,17924,1456
8192,18057,1454
8193,18188,1450
8194,18337,1448
8195,18465,1445
8196,18591,1442
8197,18726,1439
8198,18837,1436
8199,18948,1434
8200,18428,2863
8201,17301,2862
8202,16429,2860
8203,15716,2859
8204,15049,2857
8205,14439,2855
8206,13934,2855
8207,13467,2853
8208,13087,2851
8209,12761,2849
8210,12457,2848
8211,12204,2847
8212,11983,2845
8213,11773,2844
8214,11607,2843
8215,11452,2842
8216,11317,2841
8217,11200,2840
8218,11088,2840
8219,10978,2839
8220,10909,2838
8221,10843,2838
8222,10762,2837
8223,10711,2836
8224,10662,2836
8225,10600,2835
8226,10578,2834
8227,10547,2833
8228,10513,2833
8229,10490,2832
8230,10483,2831
8231,10444,2830
8232,10420,2829
8233,10424,2828
8234,10411,2827
8235,10393,2826
8236,10403,2826
8237,10399,2824
8238,10385,2823
8239,10396,2823
8240,10397,2822
8241,10398,2822
8242,10416,2821
8243,10413,2819
8244,10422,2817
8245,10447,2815
8246,10451,2814
8247,10461,2812
8248,10476,2809
8249,10488,2802
8250,10495,2751
8251,10520,2723
8252,10534,2684
8253,10556,2644
8254,10573,2590
8255,10585,2528
8256,10619,2466
8257,10632,2391
8258,10670,2319
8259,10716,2255
8260,10760,2191
8261,10781,2135
8262,10837,2082
8263,10906,2038
8264,10966,1994
8265,11023,1953
8266,11096,1918
8267,11167,1882
8268,11231,1852
8269,11311,1823
8270,11386,1794
8271,11473,1768
8272,11578,1745
8273,11670,1724
8274,11775,1704
8275,11896,1684
8276,12021,1663
8277,12146,1644
8278,12268,1627
8279,12398,1612
8280,12548,1597
8281,12688,1582
8282,12831,1569
8283,13003,1555
8284,13145,1542
8285,13298,1532
8286,13481,1521
8287,13642,1510
8288,13811,1499
8289,13997,1489
8290,14172,1480
8291,14357,1470
8292,14542,1462
8293,14740,1454
8294,14934,1446
8295,15127,1438
8296,15324,1430
8297,15521,1423
8298,15717,1417
8299,15910,1410
8300,15611,2811
8301,14762,2806
8302,14110,2802
8303,13562,2796
8304,13063,2791
8305,12648,2786
8306,12303,2782
8307,11993,2778
8308,11765,2774
8309,11599,2771
8310,11432,2767
8311,11306,2764
8312,11215,2760
8313,11118,2757
8314,11064,2754
8315,11031,2751
8316,10987,2749
8317,10963,2745
8318,10949,2744
8319,10937,2741
8320,10931,2739
8321,10946,2737
8322,10946,2735
8323,10952,2733
8324,10999,2730
8325,11010,2727
8326,11011,2725
8327,11058,2722
8328,11076,2719
8329,11104,2717
8330,11137,2714
8331,11149,2711
8332,11162,2709
8333,11209,2707
8334,11222,2703
8335,11233,2701
8336,11264,2698
8337,11285,2695
8338,11323,2692
8339,11362,2690
8340,11390,2687
8341,11431,2684
8342,11468,2681
8343,11494,2677
8344,11531,2675
8345,11568,2672
8346,11596,2668
8347,11626,2661
8348,11675,2655
8349,11698,2646
8350,11752,2534
8351,11790,2501
8352,11825,2459
8353,11895,2406
8354,11934,2347
8355,11974,2281
8356,12057,2212
8357,12129,2143
8358,12170,2075
8359,12262,2015
8360,12356,1958
8361,12424,1906
8362,12513,1860
8363,12606,1818
8364,12686,1782
8365,12791,1751
8366,12903,1718
8367,13005,1691
8368,13114,1666
8369,13236,1646
8370,13350,1628
8371,13485,1611
8372,13630,1594
8373,13762,1581
8374,13912,1567
8375,14069,1554
8376,14229,1543
8377,14385,1532
8378,14572,1524
8379,14732,1517
8380,14914,1510
8381,15100,1501
8382,15277,1493
8383,15454,1488
8384,15647,1482
8385,15825,1478
8386,16009,1471
8387,16209,1468
8388,16389,1464
8389,16580,1460
8390,16782,1456
8391,16958,1453
8392,17147,1451
8393,17346,1447
8394,17537,1444
8395,17714,1441
8396,17895,1439
8397,18067,1437
8398,18237,1435
8399,18426,1433
8400,17949,2862
8401,16914,2861
8402,16151,2859
8403,15504,2858
8404,14917,2856
8405,14427,2854
8406,13990,2852
8407,13613,2850
8408,13297,2848
8409,13024,2847
8410,12762,2845
8411,12549,2844
8412,12373,2842
8413,12208,2841
8414,12056,2839
8415,11947,2837
8416,11841,2836
8417,11734,2835
8418,11662,2834
8419,11573,2833
8420,11515,2832
8421,11446,2831
8422,11400,2829
8423,11344,2828
8424,11295,2827
8425,11278,2826
8426,11239,2825
8427,11196,2824
8428,11183,2823
8429,11169,2822
8430,11137,2821
8431,11137,2819
8432,11130,2817
8433,11113,2815
8434,11113,2814
8435,11109,2812
8436,11089,2811
8437,11097,2810
8438,11092,2808
8439,11080,2806
8440,11078,2804
8441,11088,2801
8442,11070,2799
8443,11073,2797
8444,11091,2795
8445,11090,2793
8446,11078,2790
8447,11116,2786
8448,11130,2781
8449,11126,2775
8450,11167,2701
8451,11187,2669
8452,11197,2634
8453,11219,2592
8454,11250,2543
8455,11278,2488
8456,11304,2427
8457,11341,2368
8458,11392,2313
8459,11429,2263
8460,11467,2212
8461,11523,2169
8462,11569,2128
8463,11619,2094
8464,11684,2059
8465,11753,2032
8466,11808,2003
8467,11897,1976
8468,11989,1953
8469,12073,1932
8470,12155,1915
8471,12250,1897
8472,12339,1881
8473,12436,1867
8474,12558,1852
8475,12663,1840
8476,12778,1830
8477,12915,1818
8478,13046,1807
8479,13179,1797
8480,13349,1788
8481,13499,1780
8482,13643,1772
8483,13808,1764
8484,13978,1757
8485,14138,1750
8486,14302,1742
8487,14475,1736
8488,14632,1730
8489,14802,1724
8490,14980,1717
8491,15150,1711
8492,15323,1707
8493,15510,1702
8494,15677,1697
8495,15864,1693
8496,16064,1689
8497,16252,1686
8498,16453,1681
8499,16640,1677
8500,16211,3349
8501,15073,3346
8502,14171,3345
8503,13364,3342
8504,12685,3340
8505,12075,3337
8506,11564,3336
8507,11132,3334
8508,10758,3330
8509,10438,3328
8510,10181,3326
8511,9955,3324
8512,9735,3322
8513,9578,3320
8514,9429,3319
8515,9302,3318
8516,9206,3316
8517,9097,3314
8518,9004,3312
8519,8939,3311
8520,8877,3308
8521,8816,3306
8522,8792,3303
8523,8769,3300
8524,8707,3298
8525,8670,3295
8526,8656,3293
8527,8607,3291
8528,8579,3288
8529,8570,3286
8530,8526,3284
8531,8500,3282
8532,8492,3279
8533,8461,3275
8534,8432,3273
8535,8425,3271
8536,8411,3268
8537,8400,3266
8538,8379,3263
8539,8359,3261
8540,8337,3258
8541,8316,3255
8542,8308,3252
8543,8309,3248
8544,8304,3244
8545,8290,3239
8546,8292,3234
8547,8308,3229
8548,8291,3222
8549,8295,3213
8550,8308,3093
8551,8308,3047
8552,8321,2985
8553,8328,2911
8554,8338,2830
8555,8344,2736
8556,8370,2641
8557,8395,2545
8558,8426,2445
8559,8464,2357
8560,8507,2269
8561,8553,2191
8562,8614,2118
8563,8679,2052
8564,8760,1995
8565,8827,1942
8566,8906,1893
8567,9014,1850
8568,9102,1812
8569,9212,1776
8570,9331,1743
8571,9444,1712
8572,9561,1686
8573,9705,1658
8574,9826,1632
8575,9970,1612
8576,10130,1592
8577,10277,1572
8578,10434,1555
8579,10599,1539
8580,10758,1525
8581,10940,1510
8582,11109,1498
8583,11287,1484
8584,11493,1474
8585,11666,1465
8586,11862,1456
8587,12083,1447
8588,12274,1437
8589,12487,1429
8590,12711,1422
8591,12927,1415
8592,13154,1409
8593,13400,1402
8594,13621,1397
8595,13841,1390
8596,14081,1384
8597,14301,1378
8598,14524,1372
8599,14766,1368
8600,14540,2728
8601,13774,2724
8602,13210,2719
8603,12763,2715
8604,12362,2711
8605,12029,2707
8606,11751,2704
8607,11533,2701
8608,11374,2698
8609,11249,2695
8610,11147,2692
8611,11062,2689
8612,11006,2686
8613,10981,2683
8614,10950,2680
8615,10918,2678
8616,10950,2676
8617,10971,2673
8618,10985,2670
8619,11044,2668
8620,11080,2665
8621,11100,2664
8622,11162,2661
8623,11221,2659
8624,11239,2656
8625,11290,2654
8626,11344,2652
8627,11369,2649
8628,11416,2647
8629,11466,2645
8630,11487,2643
8631,11531,2640
8632,11582,2637
8633,11618,2635
8634,11657,2632
8635,11695,2630
8636,11728,2627
8637,11752,2625
8638,11775,2622
8639,11814,2619
8640,11838,2616
8641,11863,2613
8642,11899,2609
8643,11934,2606
8644,11964,2603
8645,11982,2598
8646,11995,2592
8647,12016,2587
8648,12022,2581
8649,12028,2573
8650,12048,2458
8651,12066,2416
8652,12077,2368
8653,12111,2316
8654,12132,2259
8655,12165,2199
8656,12218,2137
8657,12263,2077
8658,12295,2025
8659,12364,1977
8660,12435,1927
8661,12488,1885
8662,12573,1848
8663,12667,1815
8664,12733,1786
8665,12826,1760
8666,12942,1736
8667,13022,1718
8668,13140,1700
8669,13258,1682
8670,13371,1666
8671,13512,1650
8672,13644,1638
8673,13754,1623
8674,13895,1612
8675,14051,1601
8676,14191,1590
8677,14354,1580
8678,14518,1570
8679,14674,1561
8680,14845,1554
8681,15022,1545
8682,15175,1538
8683,15355,1532
8684,15532,1525
8685,15682,1519
8686,15875,1513
8687,16042,1506
8688,16218,1501
8689,16416,1497
8690,16602,1492
8691,16780,1488
8692,16981,1485
8693,17175,1481
8694,17366,1477
8695,17564,1473
8696,17735,1471
8697,17910,1468
8698,18095,1465
8699,18265,1463
8700,17859,2917
8701,16913,2914
8702,16162,2912
8703,15531,2908
8704,14999,2906
8705,14497,2902
8706,14074,2900
8707,13704,2897
8708,13372,2894
8709,13091,2890
8710,12862,2887
8711,12639,2884
8712,12456,2882
8713,12289,2879
8714,12147,2876
8715,12021,2873
8716,11901,2871
8717,11801,2869
8718,11706,2867
8719,11617,2864
8720,11533,2860
8721,11453,2858
8722,11370,2856
8723,11324,2853
8724,11260,2852
8725,11193,2850
8726,11163,2848
8727,11121,2845
8728,11092,2843
8729,11059,2842
8730,11044,2840
8731,11010,2838
8732,10983,2837
8733,10971,2835
8734,10963,2834
8735,10959,2833
8736,10949,2832
8737,10934,2831
8738,10924,2829
8739,10915,2828
8740,10911,2825
8741,10909,2823
8742,10915,2820
8743,10921,2818
8744,10927,2815
8745,10941,2812
8746,10963,2809
8747,10979,2806
8748,10990,2801
8749,11013,2795
8750,11042,2710
8751,11064,2682
8752,11099,2648
8753,11129,2607
8754,11174,2558
8755,11222,2513
8756,11257,2465
8757,11320,2411
8758,11370,2352
8759,11428,2300
8760,11494,2248
8761,11561,2203
8762,11624,2165
8763,11702,2126
8764,11781,2090
8765,11857,2059
8766,11939,2025
8767,12036,1999
8768,12144,1974
8769,12263,1952
8770,12369,1933
8771,12480,1915
8772,12602,1899
8773,12731,1881
8774,12848,1865
8775,12970,1852
8776,13120,1840
8777,13244,1827
8778,13401,1816
8779,13554,1805
8780,13684,1796
8781,13847,1787
8782,13998,1778
8783,14139,1768
8784,14275,1761
8785,14440,1753
8786,14588,1747
8787,14725,1740
8788,14897,1734
8789,15035,1728
8790,15168,1723
8791,15336,1717
8792,15489,1712
8793,15614,1707
8794,15780,1701
8795,15902,1697
8796,16040,1693
8797,16206,1689
8798,16342,1684
8799,16460,1681
8800,15955,3357
8801,14711,3353
8802,13732,3351
8803,12927,3348
8804,12151,3345
8805,11472,3342
8806,10919,3340
8807,10418,3336
8808,9976,3333
8809,9622,3331
8810,9286,3329
8811,9010,3326
8812,8797,3325
8813,8582,3323
8814,8399,3321
8815,8260,3318
8816,8121,3315
8817,7995,3314
8818,7890,3312
8819,7787,3310
8820,7713,3309
8821,7653,3306
8822,7586,3305
8823,7527,3303
8824,7480,3301
8825,7435,3299
8826,7397,3297
8827,7364,3295
8828,7330,3293
8829,7307,3291
8830,7296,3289
8831,7272,3288
8832,7273,3286
8833,7276,3284
8834,7268,3282
8835,7264,3279
8836,7287,3276
8837,7284,3273
8838,7287,3270
8839,7322,3265
8840,7326,3262
8841,7335,3258
8842,7356,3254
8843,7364,3251
8844,7372,3246
8845,7402,3242
8846,7407,3237
8847,7424,3231
8848,7461,3224
8849,7459,3215
8850,7484,3101
8851,7505,3063
8852,7514,3009
8853,7545,2942
8854,7579,2858
8855,7607,2771
8856,7645,2676
8857,7693,2586
8858,7708,2489
8859,7758,2401
8860,7809,2314
8861,7846,2241
8862,7926,2168
8863,8001,2103
8864,8055,2047
8865,8145,1993
8866,8240,1942
8867,8301,1897
8868,8404,1857
8869,8523,1815
8870,8612,1776
8871,8737,1745
8872,8867,1715
8873,8968,1687
8874,9101,1659
8875,9251,1633
8876,9369,1607
8877,9509,1584
8878,9664,1562
8879,9806,1540
8880,9967,1520
8881,10128,1500
8882,10283,1482
8883,10463,1465
8884,10638,1448
8885,10818,1433
8886,10992,1417
8887,11190,1403
8888,11382,1388
8889,11557,1374
8890,11769,1364
8891,11984,1352
8892,12183,1342
8893,12390,1332
8894,12593,1322
8895,12794,1314
8896,13031,1305
8897,13248,1296
8898,13456,1288
8899,13677,1279
8900,13548,2542
8901,12989,2533
8902,12606,2527
8903,12295,2520
8904,12024,2513
8905,11830,2507
8906,11696,2501
8907,11575,2495
8908,11496,2487
8909,11460,2481
8910,11426,2476
8911,11409,2470
8912,11425,2464
8913,11431,2458
8914,11466,2452
8915,11522,2448
8916,11556,2444
8917,11625,2440
8918,11697,2435
8919,11751,2430
8920,11837,2425
8921,11919,2421
8922,11976,2416
8923,12065,2411
8924,12139,2406
8925,12188,2403
8926,12276,2399
8927,12361,2395
8928,12419,2392
8929,12493,2387
8930,12582,2384
8931,12639,2379
8932,12717,2375
8933,12816,2370
8934,12885,2367
8935,12950,2363
8936,13039,2357
8937,13102,2352
8938,13167,2347
8939,13250,2342
8940,13300,2336
8941,13366,2331
8942,13442,2327
8943,13483,2321
8944,13544,2315
8945,13621,2309
8946,13662,2302
8947,13721,2295
8948,13798,2286
8949,13846,2275
8950,13917,2113
8951,14005,2072
8952,14079,2026
8953,14157,1979
8954,14259,1926
8955,14339,1875
8956,14428,1825
8957,14528,1785
8958,14617,1744
8959,14724,1710
8960,14827,1676
8961,14936,1648
8962,15065,1623
8963,15175,1598
8964,15286,1576
8965,15426,1558
8966,15552,1542
8967,15667,1527
8968,15813,1515
8969,15936,1505
8970,16077,1496
8971,16236,1488
8972,16384,1481
8973,16517,1473
8974,16663,1467
8975,16820,1462
8976,16957,1456
8977,17105,1451
8978,17251,1446
8979,17416,1442
8980,17568,1438
8981,17730,1434
8982,17896,1431
8983,18062,1428
8984,18197,1426
8985,18361,1422
8986,18532,1419
8987,18680,1417
8988,18836,1414
8989,18978,1412
8990,19117,1411
8991,19278,1408
8992,19437,1407
8993,19557,1406
8994,19704,1405
8995,19848,1404
8996,19968,1403
8997,20107,1402
8998,20260,1400
8999,20376,1399
9000,19782,2796
9001,18700,2795
9002,17885,2795
9003,17234,2794
9004,16629,2793
9005,16058,2793
9006,15580,2792
9007,15181,2791
9008,14813,2791
9009,14492,2790
9010,14205,2789
9011,13928,2788
9012,13692,2788
9013,13506,2787
9014,13321,2787
9015,13159,2786
9016,13013,2786
9017,12872,2786
9018,12742,2785
9019,12625,2784
9020,12516,2784
9021,12423,2784
9022,12343,2784
9023,12266,2783
9024,12187,2783
9025,12115,2782
9026,12039,2782
9027,11978,2781
9028,11929,2780
9029,11886,2779
9030,11835,2779
9031,11780,2778
9032,11739,2777
9033,11718,2777
9034,11668,2776
9035,11640,2775
9036,11616,2775
9037,11587,2774
9038,11578,2774
9039,11564,2773
9040,11550,2772
9041,11531,2772
9042,11525,2771
9043,11514,2771
9044,11509,2769
9045,11501,2768
9046,11490,2766
9047,11475,2764
9048,11484,2761
9049,11471,2758
9050,11480,2721
9051,11480,2701
9052,11487,2674
9053,11495,2639
9054,11494,2596
9055,11511,2552
9056,11542,2510
9057,11563,2465
9058,11580,2420
9059,11607,2377
9060,11641,2331
9061,11676,2291
9062,11713,2254
9063,11746,2218
9064,11805,2183
9065,11847,2149
9066,11914,2119
9067,11975,2088
9068,12037,2067
9069,12123,2042
9070,12211,2018
9071,12288,1996
9072,12396,1976
9073,12503,1958
9074,12606,1942
9075,12715,1927
9076,12836,1914
9077,12953,1900
9078,13092,1889
9079,13211,1879
9080,13349,1867
9081,13501,1857
9082,13641,1851
9083,13784,1844
9084,13936,1835
9085,14081,1828
9086,14230,1820
9087,14385,1813
9088,14538,1807
9089,14686,1800
9090,14833,1794
9091,14992,1788
9092,15159,1783
9093,15310,1777
9094,15455,1772
9095,15623,1768
9096,15784,1763
9097,15927,1759
9098,16093,1755
9099,16247,1751
9100,15782,3494
9101,14589,3490
9102,13644,3487
9103,12807,3484
9104,12107,3480
9105,11477,3477
9106,10937,3474
9107,10495,3471
9108,10097,3468
9109,9748,3466
9110,9470,3464
9111,9207,3461
9112,8997,3459
9113,8822,3458
9114,8666,3456
9115,8525,3454
9116,8399,3452
9117,8287,3449
9118,8193,3447
9119,8117,3444
9120,8036,3441
9121,7972,3438
9122,7916,3435
9123,7857,3433
9124,7801,3430
9125,7754,3428
9126,7717,3425
9127,7673,3422
9128,7648,3420
9129,7610,3417
9130,7579,3414
9131,7566,3412
9132,7553,3409
9133,7524,3407
9134,7515,3403
9135,7490,3399
9136,7451,3396
9137,7458,3393
9138,7431,3389
9139,7406,3385
9140,7416,3381
9141,7400,3377
9142,7372,3372
9143,7357,3367
9144,7334,3363
9145,7300,3357
9146,7307,3350
9147,7293,3342
9148,7277,3331
9149,7261,3319
9150,7249,3150
9151,7256,3091
9152,7280,3024
9153,7278,2943
9154,7288,2849
9155,7317,2744
9156,7342,2635
9157,7366,2529
9158,7414,2427
9159,7459,2325
9160,7512,2239
9161,7584,2154
9162,7646,2080
9163,7713,2017
9164,7813,1958
9165,7899,1907
9166,7993,1862
9167,8115,1822
9168,8237,1789
9169,8355,1757
9170,8478,1730
9171,8631,1704
9172,8770,1680
9173,8923,1660
9174,9080,1638
9175,9247,1618
9176,9420,1601
9177,9586,1585
9178,9752,1570
9179,9931,1554
9180,10122,1540
9181,10299,1527
9182,10519,1513
9183,10713,1500
9184,10893,1489
9185,11110,1477
9186,11307,1465
9187,11505,1454
9188,11720,1444
9189,11944,1435
9190,12152,1426
9191,12381,1417
9192,12623,1407
9193,12851,1399
9194,13091,1391
9195,13351,1382
9196,13590,1374
9197,13831,1366
9198,14093,1357
9199,14320,1349
9200,14173,2680
9201,13590,2671
9202,13163,2663
9203,12831,2654
9204,12568,2647
9205,12337,2641
9206,12173,2634
9207,12071,2626
9208,11952,2620
9209,11879,2614
9210,11854,2608
9211,11814,2601
9212,11799,2594
9213,11797,2590
9214,11790,2583
9215,11811,2578
9216,11846,2572
9217,11873,2567
9218,11897,2562
9219,11944,2557
9220,11974,2554
9221,12012,2550
9222,12070,2547
9223,12104,2543
9224,12153,2540
9225,12212,2536
9226,12244,2532
9227,12294,2528
9228,12354,2525
9229,12377,2520
9230,12416,2517
9231,12469,2513
9232,12505,2509
9233,12533,2506
9234,12570,2501
9235,12609,2497
9236,12655,2493
9237,12689,2488
9238,12718,2484
9239,12738,2480
9240,12769,2475
9241,12811,2471
9242,12844,2467
9243,12867,2462
9244,12898,2458
9245,12932,2453
9246,12953,2445
9247,12983,2438
9248,13019,2429
9249,13054,2419
9250,13100,2263
9251,13146,2227
9252,13186,2183
9253,13243,2139
9254,13316,2087
9255,13389,2040
9256,13452,1996
9257,13534,1954
9258,13607,1917
9259,13687,1883
9260,13795,1848
9261,13909,1818
9262,14024,1792
9263,14134,1767
9264,14234,1745
9265,14360,1728
9266,14472,1713
9267,14585,1698
9268,14722,1682
9269,14846,1670
9270,14987,1659
9271,15130,1647
9272,15277,1637
9273,15422,1626
9274,15563,1616
9275,15722,1609
9276,15879,1603
9277,16029,1596
9278,16179,1590
9279,16350,1585
9280,16502,1579
9281,16659,1573
9282,16840,1568
9283,16992,1564
9284,17148,1559
9285,17311,1555
9286,17463,1551
9287,17603,1546
9288,17768,1542
9289,17931,1537
9290,18065,1533
9291,18214,1529
9292,18370,1525
9293,18508,1522
9294,18654,1519
9295,18796,1516
9296,18925,1512
9297,19069,1509
9298,19203,1506
9299,19338,1504
9300,18780,3000
9301,17669,2996
9302,16835,2994
9303,16145,2992
9304,15522,2991
9305,14969,2989
9306,14472,2987
9307,14024,2985
9308,13636,2983
9309,13284,2981
9310,12965,2979
9311,12690,2978
9312,12459,2976
9313,12231,2975
9314,12031,2972
9315,11866,2970
9316,11684,2968
9317,11532,2967
9318,11400,2965
9319,11291,2964
9320,11189,2963
9321,11086,2961
9322,10989,2959
9323,10946,2957
9324,10862,2956
9325,10776,2955
9326,10724,2953
9327,10667,2952
9328,10615,2951
9329,10563,2950
9330,10503,2949
9331,10462,2947
9332,10421,2945
9333,10365,2944
9334,10339,2943
9335,10314,2942
9336,10275,2941
9337,10263,2939
9338,10253,2937
9339,10224,2935
9340,10243,2934
9341,10224,2932
9342,10210,2930
9343,10220,2927
9344,10220,2925
9345,10209,2923
9346,10215,2920
9347,10213,2916
9348,10221,2913
9349,10234,2908
9350,10240,2843
9351,10258,2818
9352,10287,2785
9353,10294,2752
9354,10309,2709
9355,10344,2657
9356,10366,2609
9357,10407,2553
9358,10453,2495
9359,10491,2438
9360,10540,2389
9361,10598,2338
9362,10637,2292
9363,10699,2247
9364,10800,2202
9365,10865,2166
9366,10930,2133
9367,11041,2102
9368,11107,2076
9369,11201,2053
9370,11339,2029
9371,11427,2008
9372,11518,1988
9373,11653,1972
9374,11767,1955
9375,11887,1938
9376,12042,1924
9377,12171,1909
9378,12314,1896
9379,12476,1883
9380,12625,1869
9381,12787,1856
9382,12956,1844
9383,13082,1833
9384,13261,1822
9385,13448,1811
9386,13588,1802
9387,13763,1793
9388,13946,1786
9389,14099,1779
9390,14264,1772
9391,14451,1765
9392,14609,1757
9393,14788,1752
9394,14989,1744
9395,15148,1738
9396,15324,1732
9397,15530,1725
9398,15685,1720
9399,15839,1714
9400,15462,3422
9401,14275,3418
9402,13347,3414
9403,12590,3408
9404,11873,3404
9405,11257,3400
9406,10731,3395
9407,10276,3392
9408,9890,3388
9409,9587,3385
9410,9312,3382
9411,9086,3380
9412,8914,3377
9413,8777,3373
9414,8647,3370
9415,8568,3367
9416,8482,3364
9417,8396,3360
9418,8342,3358
9419,8288,3355
9420,8246,3352
9421,8218,3349
9422,8186,3346
9423,8150,3343
9424,8139,3339
9425,8119,3337
9426,8077,3334
9427,8051,3330
9428,8040,3327
9429,8026,3325
9430,8012,3323
9431,7984,3320
9432,7978,3317
9433,7981,3314
9434,7972,3312
9435,7954,3309
9436,7943,3305
9437,7933,3303
9438,7920,3299
9439,7927,3296
9440,7931,3292
9441,7924,3287
9442,7927,3284
9443,7926,3280
9444,7925,3276
9445,7926,3271
9446,7930,3267
9447,7928,3263
9448,7927,3255
9449,7930,3245
9450,7938,3110
9451,7953,3059
9452,7947,2995
9453,7969,2922
9454,8005,2835
9455,8023,2744
9456,8045,2639
9457,8092,2532
9458,8127,2432
9459,8174,2334
9460,8236,2238
9461,8302,2149
9462,8373,2072
9463,8453,2008
9464,8526,1950
9465,8618,1897
9466,8725,1849
9467,8833,1803
9468,8936,1764
9469,9039,1726
9470,9160,1694
9471,9284,1664
9472,9409,1642
9473,9539,1616
9474,9676,1592
9475,9823,1569
9476,9991,1548
9477,10152,1528
9478,10315,1509
9479,10483,1492
9480,10678,1477
9481,10853,1465
9482,11024,1452
9483,11217,1440
9484,11412,1427
9485,11590,1414
9486,11793,1405
9487,11996,1392
9488,12184,1383
9489,12384,1373
9490,12590,1363
9491,12772,1355
9492,12982,1346
9493,13187,1337
9494,13367,1330
9495,13591,1322
9496,13811,1315
9497,13986,1307
9498,14210,1301
9499,14424,1295
9500,14174,2575
9501,13531,2568
9502,13056,2561
9503,12664,2556
9504,12375,2551
9505,12097,2545
9506,11869,2540
9507,11698,2535
9508,11562,2530
9509,11441,2525
9510,11352,2521
9511,11298,2516
9512,11235,2512
9513,11197,2506
9514,11179,2501
9515,11158,2497
9516,11156,2494
9517,11171,2490
9518,11174,2487
9519,11195,2483
9520,11222,2479
9521,11238,2475
9522,11263,2471
9523,11293,2467
9524,11316,2464
9525,11353,2459
9526,11413,2456
9527,11450,2454
9528,11485,2451
9529,11541,2447
9530,11586,2444
9531,11638,2440
9532,11704,2435
9533,11753,2432
9534,11821,2429
9535,11908,2424
9536,11964,2421
9537,12029,2417
9538,12109,2413
9539,12164,2410
9540,12236,2405
9541,12309,2401
9542,12351,2396
9543,12412,2392
9544,12491,2387
9545,12543,2382
9546,12603,2376
9547,12673,2371
9548,12741,2364
9549,12798,2356
9550,12852,2196
9551,12929,2165
9552,13005,2128
9553,13097,2086
9554,13176,2043
9555,13262,1999
9556,13369,1955
9557,13455,1911
9558,13543,1868
9559,13655,1831
9560,13757,1796
9561,13862,1763
9562,13975,1735
9563,14064,1711
9564,14163,1687
9565,14281,1665
9566,14393,1645
9567,14494,1627
9568,14636,1609
9569,14749,1595
9570,14872,1581
9571,14999,1568
9572,15118,1555
9573,15253,1543
9574,15386,1533
9575,15521,1525
9576,15655,1517
9577,15791,1509
9578,15915,1502
9579,16045,1495
9580,16195,1488
9581,16330,1482
9582,16466,1477
9583,16612,1472
9584,16750,1467
9585,16889,1463
9586,17019,1458
9587,17154,1455
9588,17294,1451
9589,17415,1447
9590,17540,1443
9591,17689,1439
9592,17810,1437
9593,17935,1432
9594,18077,1429
